Year,State,Format,Total Salary,Total Benefits
2016,Connecticut,Per Student - Inflation Adjusted,11462.352020485065,5673.818409414226
2016,Delaware,Per Student - Inflation Adjusted,8517.13127735982,4421.270518973628
2016,Florida,Per Student - Inflation Adjusted,5470.089049115473,1715.4798286705998
2016,Georgia,Per Student - Inflation Adjusted,6352.099171087339,2348.6649787351266
2016,Hawaii,Per Student - Inflation Adjusted,8193.265739104761,3369.2123615610517
2016,Idaho,Per Student - Inflation Adjusted,4608.402188888665,1668.3648493965904
2016,Illinois,Per Student - Inflation Adjusted,7830.287100934405,4875.714633754313
2016,Indiana,Per Student - Inflation Adjusted,5868.58480093062,3161.7574299009575
2016,Iowa,Per Student - Inflation Adjusted,7690.83194568697,2540.3213280716186
2016,Kansas,Per Student - Inflation Adjusted,6352.736297783916,1902.7410836764657
2016,Kentucky,Per Student - Inflation Adjusted,6476.900412313496,2638.633216980759
2016,Louisiana,Per Student - Inflation Adjusted,6459.233644930439,3290.035871064367
2016,Maine,Per Student - Inflation Adjusted,8648.228194248764,3477.372717373217
2016,Maryland,Per Student - Inflation Adjusted,10313.64498282899,4065.645834707832
2016,Massachusetts,Per Student - Inflation Adjusted,10643.96817811037,4071.6607426738233
2016,Michigan,Per Student - Inflation Adjusted,6222.805646712434,4039.0916898454
2016,Minnesota,Per Student - Inflation Adjusted,8316.080008938205,2936.6573283729444
2016,Mississippi,Per Student - Inflation Adjusted,5562.418426331328,1895.711092498978
2016,Missouri,Per Student - Inflation Adjusted,6950.6095105974655,2146.18827431439
2016,Montana,Per Student - Inflation Adjusted,7095.971586235201,2193.9619778001147
2016,Nebraska,Per Student - Inflation Adjusted,7670.681464063019,2686.644493133004
2016,Nevada,Per Student - Inflation Adjusted,5749.290926064707,2385.9854848939563
2016,New Hampshire,Per Student - Inflation Adjusted,8971.586190898073,4196.526776445396
2016,New Jersey,Per Student - Inflation Adjusted,11330.034843990808,5306.163909216446
2016,New Mexico,Per Student - Inflation Adjusted,6213.745489111954,2182.9688425947647
2016,New York,Per Student - Inflation Adjusted,13285.171499392576,6977.444423156695
2016,North Carolina,Per Student - Inflation Adjusted,6015.977042991347,2003.2451203721348
2016,North Dakota,Per Student - Inflation Adjusted,8679.501396168895,3183.7113040389495
2016,Ohio,Per Student - Inflation Adjusted,7544.174019140942,2944.389238792424
2016,Oklahoma,Per Student - Inflation Adjusted,4849.17128764945,1675.2760542408182
2016,Oregon,Per Student - Inflation Adjusted,6205.138879329376,3359.061529446092
2016,Pennsylvania,Per Student - Inflation Adjusted,8519.874161782373,5008.452961793763
2016,Rhode Island,Per Student - Inflation Adjusted,9822.30151343467,4544.171178867623
2016,South Carolina,Per Student - Inflation Adjusted,6380.46750722138,2342.412498102614
2016,South Dakota,Per Student - Inflation Adjusted,5891.802129704198,1737.844055596218
2016,Tennessee,Per Student - Inflation Adjusted,5737.736255465764,1859.675638490871
2016,Texas,Per Student - Inflation Adjusted,6773.758257888218,1185.1528444518071
2016,United States,Per Student - Inflation Adjusted,7414.372953160289,3030.3905440727835
2016,Utah,Per Student - Inflation Adjusted,4310.9720091627805,2119.871702118479
2016,Vermont,Per Student - Inflation Adjusted,10952.9530284352,4804.658808949596
2016,Virginia,Per Student - Inflation Adjusted,7689.417308445417,3023.7169118950765
2016,Washington,Per Student - Inflation Adjusted,7404.58927880268,2799.826271214803
2016,West Virginia,Per Student - Inflation Adjusted,6793.768355663771,3276.7210029816592
2016,Wisconsin,Per Student - Inflation Adjusted,6993.048627844052,3043.899789791735
2016,Wyoming,Per Student - Inflation Adjusted,10390.93169075108,4659.9122624933
2016,Alabama,Total - Inflation Adjusted,4141495227.9974747,1674530939.96855
2016,Alaska,Total - Inflation Adjusted,1191723888.4326084,715400410.9411576
2016,Arizona,Total - Inflation Adjusted,4598153088.079826,1466579265.4602768
2016,Arkansas,Total - Inflation Adjusted,2971389372.3424597,848766146.7953728
2016,California,Total - Inflation Adjusted,44763738791.593834,18730759247.459507
2016,Colorado,Total - Inflation Adjusted,5709805269.013271,1695571239.216196
2016,Connecticut,Total - Inflation Adjusted,5725377077.427921,2834035655.3179736
2016,Delaware,Total - Inflation Adjusted,1032489728.8215997,535968255.1728934
2016,Florida,Total - Inflation Adjusted,15190056136.44651,4763767153.662663
2016,Georgia,Total - Inflation Adjusted,10970613316.563713,4056349184.3165884
2016,Hawaii,Total - Inflation Adjusted,1491133480.4209101,613180451.6677579
2016,Idaho,Total - Inflation Adjusted,1266614352.0501146,458547642.6569453
2016,Illinois,Total - Inflation Adjusted,15901100328.58429,9901196156.3588
2016,Indiana,Total - Inflation Adjusted,5884403900.893603,3170283049.0017667
2016,Iowa,Total - Inflation Adjusted,3907049881.6691575,1290517401.9293306
2016,Kansas,Total - Inflation Adjusted,3148064605.303331,942894597.0222416
2016,Kentucky,Total - Inflation Adjusted,4446001833.558394,1811265888.1843262
2016,Louisiana,Total - Inflation Adjusted,4266715461.0173135,2173269398.5461936
2016,Maine,Total - Inflation Adjusted,1555634459.3811798,625506153.5571352
2016,Maryland,Total - Inflation Adjusted,9067715650.902496,3574498902.701269
2016,Massachusetts,Total - Inflation Adjusted,9803401527.937222,3750121256.799153
2016,Michigan,Total - Inflation Adjusted,8311882531.871093,5395063601.028353
2016,Minnesota,Total - Inflation Adjusted,6745644772.432807,2382092532.7902937
2016,Mississippi,Total - Inflation Adjusted,2704697856.037035,921777626.595855
2016,Missouri,Total - Inflation Adjusted,6196841114.013274,1913444812.1789634
2016,Montana,Total - Inflation Adjusted,1030618304.1348736,318650818.2249348
2016,Nebraska,Total - Inflation Adjusted,2420422722.7818356,847748903.832363
2016,Nevada,Total - Inflation Adjusted,2539017918.033027,1053703888.0661083
2016,New Hampshire,Total - Inflation Adjusted,1612033130.5373495,754039445.3991755
2016,New Jersey,Total - Inflation Adjusted,15459530492.577494,7240123121.149439
2016,New Mexico,Total - Inflation Adjusted,1987536167.7363563,698247664.4183897
2016,New York,Total - Inflation Adjusted,34421158537.85843,18078174129.42208
2016,North Carolina,Total - Inflation Adjusted,8795574001.651945,2928810951.123232
2016,North Dakota,Total - Inflation Adjusted,940718647.3720667,345063499.36321104
2016,Ohio,Total - Inflation Adjusted,12033143029.191051,4696373187.54963
2016,Oklahoma,Total - Inflation Adjusted,3262410489.45108,1127084685.375454
2016,Oregon,Total - Inflation Adjusted,3563315709.3627033,1928950748.1724427
2016,Pennsylvania,Total - Inflation Adjusted,13398289564.804718,7876250932.6515465
2016,Rhode Island,Total - Inflation Adjusted,1314774651.0568132,608264857.2223008
2016,South Carolina,Total - Inflation Adjusted,4742731173.918045,1741159274.1699336
2016,South Dakota,Total - Inflation Adjusted,789766054.9408056,232949718.4049963
2016,Tennessee,Total - Inflation Adjusted,5733518260.759271,1858313915.161407
2016,Texas,Total - Inflation Adjusted,34229772157.461163,5988930474.783764
2016,United States,Total - Inflation Adjusted,360197038042.1681,147219424143.96973
2016,Utah,Total - Inflation Adjusted,2501293538.341112,1229980646.87268
2016,Vermont,Total - Inflation Adjusted,963575297.6428363,422684968.7699445
2016,Virginia,Total - Inflation Adjusted,9869313904.511772,3880916888.351921
2016,Washington,Total - Inflation Adjusted,8026376340.253015,3034930341.754836
2016,West Virginia,Total - Inflation Adjusted,1880269949.050913,906877500.9020026
2016,Wisconsin,Total - Inflation Adjusted,5998191489.275029,2610862052.140289
2016,Wyoming,Total - Inflation Adjusted,982057371.2223612,440413289.0711457
2017,Alabama,Per Student - Inflation Adjusted,5671.329645098786,2288.519978350549
2017,Alaska,Per Student - Inflation Adjusted,9015.70877396249,5236.751821936628
2017,Arizona,Per Student - Inflation Adjusted,5036.934227992435,1605.0712926119932
2017,Arkansas,Per Student - Inflation Adjusted,6155.268181196226,1748.8068050639972
2017,California,Per Student - Inflation Adjusted,7365.114521439824,3319.1792975391404
2017,Colorado,Per Student - Inflation Adjusted,6521.837204212374,1903.8117414529004
2017,Connecticut,Per Student - Inflation Adjusted,11510.099818569528,5695.766166429505
2017,Delaware,Per Student - Inflation Adjusted,8655.659690477096,4725.0266817577085
2017,Florida,Per Student - Inflation Adjusted,5404.213553363966,1726.4269801055832
2017,Georgia,Per Student - Inflation Adjusted,6569.989342990734,2458.9819421148045
2017,Hawaii,Per Student - Inflation Adjusted,8189.7119468734645,3698.332333926032
2017,Idaho,Per Student - Inflation Adjusted,4708.074838977745,1707.2276134548545
2017,Illinois,Per Student - Inflation Adjusted,7815.615839195793,5882.119820204494
2017,Indiana,Per Student - Inflation Adjusted,5904.499645162909,3097.204510718071
2017,Iowa,Per Student - Inflation Adjusted,7768.555657769741,2574.8036321530217
2017,Kansas,Per Student - Inflation Adjusted,6925.999244425367,2037.2531705156957
2017,Kentucky,Per Student - Inflation Adjusted,6452.6304314371355,2700.166697114295
2017,Louisiana,Per Student - Inflation Adjusted,6377.264171072679,3237.7807679177745
2017,Maine,Per Student - Inflation Adjusted,8805.035215661397,3412.2395076220214
2017,Maryland,Per Student - Inflation Adjusted,10492.363761637833,4101.031363317489
2017,Massachusetts,Per Student - Inflation Adjusted,10774.396202835696,4258.824501489463
2017,Michigan,Per Student - Inflation Adjusted,6193.168642696146,4048.002521800678
2017,Minnesota,Per Student - Inflation Adjusted,8431.850839365261,2839.0043037724636
2017,Mississippi,Per Student - Inflation Adjusted,5505.277916854522,1877.0746886129568
2017,Missouri,Per Student - Inflation Adjusted,7006.941908355964,2175.3062641246347
2017,Montana,Per Student - Inflation Adjusted,7051.606144523563,2215.221015886089
2017,Nebraska,Per Student - Inflation Adjusted,7697.896475700658,2763.5214266033913
2017,Nevada,Per Student - Inflation Adjusted,5868.6452785076,2428.9054080517913
2017,New Hampshire,Per Student - Inflation Adjusted,8991.304057214847,4231.536169209521
2017,New Jersey,Per Student - Inflation Adjusted,11320.046231629929,5550.440424823658
2017,New Mexico,Per Student - Inflation Adjusted,6078.173871817927,2179.705898116933
2017,New York,Per Student - Inflation Adjusted,13352.465105517944,7016.356064946714
2017,North Carolina,Per Student - Inflation Adjusted,6042.393715856464,2084.281547358673
2017,North Dakota,Per Student - Inflation Adjusted,8823.503076901357,3235.7028684900865
2017,Ohio,Per Student - Inflation Adjusted,7731.959184175971,2983.1532758044664
2017,Oklahoma,Per Student - Inflation Adjusted,4645.451614899415,1641.9964135642228
2017,Oregon,Per Student - Inflation Adjusted,6344.240412311212,3415.557785789707
2017,Pennsylvania,Per Student - Inflation Adjusted,8507.036873758949,5317.747493505688
2017,Rhode Island,Per Student - Inflation Adjusted,9939.282061931308,4612.480863776409
2017,South Carolina,Per Student - Inflation Adjusted,6417.125915195673,2390.114418225719
2017,South Dakota,Per Student - Inflation Adjusted,6313.729215612813,1840.541824185342
2017,Tennessee,Per Student - Inflation Adjusted,5823.472169010773,1910.0136351528874
2017,Texas,Per Student - Inflation Adjusted,6755.664498993418,1192.2159996913272
2017,United States,Per Student - Inflation Adjusted,7477.692144004201,3150.6892179256506
2017,Utah,Per Student - Inflation Adjusted,4335.325125316994,2096.346085872494
2017,Vermont,Per Student - Inflation Adjusted,10941.105225796882,5032.163540530906
2017,Virginia,Per Student - Inflation Adjusted,7780.715610032791,3112.110258653425
2017,Washington,Per Student - Inflation Adjusted,7691.991424776055,2852.192604221666
2017,West Virginia,Per Student - Inflation Adjusted,6670.566036207445,3443.4398036204166
2017,Wisconsin,Per Student - Inflation Adjusted,6995.97992872214,3004.6319709090362
2017,Wyoming,Per Student - Inflation Adjusted,10215.08080484611,4619.149224694856
2017,Alabama,Total - Inflation Adjusted,4224746950.8753815,1704786081.627321
2017,Alaska,Total - Inflation Adjusted,1196718468.502241,695110366.2000697
2017,Arizona,Total - Inflation Adjusted,4715314622.238807,1502578903.3412867
2017,Arkansas,Total - Inflation Adjusted,2948347400.237924,837670169.2309994
2017,California,Total - Inflation Adjusted,45629411970.53682,20563437654.92301
2017,Colorado,Total - Inflation Adjusted,5775031668.679182,1685813587.6692073
2017,Connecticut,Total - Inflation Adjusted,5709858777.190859,2825520220.700645
2017,Delaware,Total - Inflation Adjusted,1052026698.2523925,574288995.7021713
2017,Florida,Total - Inflation Adjusted,15142299822.751083,4837358348.879626
2017,Georgia,Total - Inflation Adjusted,11383769894.282717,4260663866.5440745
2017,Hawaii,Total - Inflation Adjusted,1486843055.7876277,671432914.2521198
2017,Idaho,Total - Inflation Adjusted,1313676642.3090703,476361624.2557627
2017,Illinois,Total - Inflation Adjusted,15761986680.337158,11862646200.90709
2017,Indiana,Total - Inflation Adjusted,5917108042.047343,3103820924.1508265
2017,Iowa,Total - Inflation Adjusted,3960652294.532862,1312717204.0529187
2017,Kansas,Total - Inflation Adjusted,3421874175.98877,1006530242.1609502
2017,Kentucky,Total - Inflation Adjusted,4412722638.387292,1846547589.6230216
2017,Louisiana,Total - Inflation Adjusted,4185126921.5837727,2124815428.3373566
2017,Maine,Total - Inflation Adjusted,1569198903.3596075,608115290.109946
2017,Maryland,Total - Inflation Adjusted,9294345545.840517,3632772486.6769395
2017,Massachusetts,Total - Inflation Adjusted,9912084902.789518,3917977965.1131063
2017,Michigan,Total - Inflation Adjusted,8219592352.674171,5372527707.397264
2017,Minnesota,Total - Inflation Adjusted,6904023337.672028,2324585315.4069347
2017,Mississippi,Total - Inflation Adjusted,2653120297.67424,904607154.9273194
2017,Missouri,Total - Inflation Adjusted,6218686519.851476,1930589080.0980747
2017,Montana,Total - Inflation Adjusted,1026425069.0282928,322445464.76085716
2017,Nebraska,Total - Inflation Adjusted,2454496435.7481985,881155515.5192151
2017,Nevada,Total - Inflation Adjusted,2599406597.468508,1075837729.4492652
2017,New Hampshire,Total - Inflation Adjusted,1607653824.757834,756603467.4264014
2017,New Jersey,Total - Inflation Adjusted,15403025313.592993,7552407470.56835
2017,New Mexico,Total - Inflation Adjusted,1942133083.602204,696473722.6612976
2017,New York,Total - Inflation Adjusted,34692113753.334236,18229768950.589333
2017,North Carolina,Total - Inflation Adjusted,8807400416.489544,3038047986.1951194
2017,North Dakota,Total - Inflation Adjusted,967647019.0439554,354850094.3050964
2017,Ohio,Total - Inflation Adjusted,12300596370.028164,4745837480.617665
2017,Oklahoma,Total - Inflation Adjusted,3109953907.9208136,1099253323.6632159
2017,Oregon,Total - Inflation Adjusted,3660065059.567959,1970470967.1236827
2017,Pennsylvania,Total - Inflation Adjusted,13409933866.832281,8382548434.832289
2017,Rhode Island,Total - Inflation Adjusted,1324210320.2241251,614520733.1416246
2017,South Carolina,Total - Inflation Adjusted,4799164225.06263,1787492839.7659154
2017,South Dakota,Total - Inflation Adjusted,859406481.4584918,250528941.50747067
2017,Tennessee,Total - Inflation Adjusted,5827329004.785226,1911281577.8648846
2017,Texas,Total - Inflation Adjusted,34367826803.213234,6065130812.298108
2017,United States,Total - Inflation Adjusted,363650763811.6541,153222525921.51303
2017,Utah,Total - Inflation Adjusted,2549688613.0499973,1232902542.6687796
2017,Vermont,Total - Inflation Adjusted,958769299.7544358,440968424.05506825
2017,Virginia,Total - Inflation Adjusted,10011529352.848692,4004388897.027385
2017,Washington,Total - Inflation Adjusted,8447242137.268921,3132245740.199382
2017,West Virginia,Total - Inflation Adjusted,1822199060.9721498,940644928.0117048
2017,Wisconsin,Total - Inflation Adjusted,5988031202.155963,2571736610.1916428
2017,Wyoming,Total - Inflation Adjusted,959450977.9850497,433853738.8207756
2018,Alabama,Per Student - Inflation Adjusted,5616.439726596583,2269.052515631832
2018,Alaska,Per Student - Inflation Adjusted,8695.388972309038,5116.019102612929
2018,Arizona,Per Student - Inflation Adjusted,5069.776023237679,1639.5971107457133
2018,Arkansas,Per Student - Inflation Adjusted,6138.706576643836,1741.871042350528
2018,California,Per Student - Inflation Adjusted,7312.326899658045,3168.013831325325
2018,Colorado,Per Student - Inflation Adjusted,6497.411862308896,2031.056182901002
2018,Connecticut,Per Student - Inflation Adjusted,11664.713088372497,6327.6707294720745
2018,Delaware,Per Student - Inflation Adjusted,8652.681518509338,4656.367040984317
2018,Florida,Per Student - Inflation Adjusted,5411.414916828376,1729.2112217412944
2018,Georgia,Per Student - Inflation Adjusted,6585.501817997715,2662.4919528455675
2018,Hawaii,Per Student - Inflation Adjusted,8353.895236366603,4195.750717835099
2018,Idaho,Per Student - Inflation Adjusted,4797.284012237463,1724.0166516141642
2018,Illinois,Per Student - Inflation Adjusted,7930.999164958902,5770.783780314067
2018,Indiana,Per Student - Inflation Adjusted,5841.278555352706,3156.256061816013
2018,Iowa,Per Student - Inflation Adjusted,7738.260913275823,2599.7527435855586
2018,Kansas,Per Student - Inflation Adjusted,7072.796043217003,2345.322491390654
2018,Kentucky,Per Student - Inflation Adjusted,6434.309758928229,3505.6194159749966
2018,Louisiana,Per Student - Inflation Adjusted,6334.513875747335,3304.2650210271568
2018,Maine,Per Student - Inflation Adjusted,8804.3712609443,3534.7338928551994
2018,Maryland,Per Student - Inflation Adjusted,10773.362180809369,4000.7003121832577
2018,Massachusetts,Per Student - Inflation Adjusted,11023.468808766724,4407.4424110199625
2018,Michigan,Per Student - Inflation Adjusted,6182.917448943403,4190.51467409418
2018,Minnesota,Per Student - Inflation Adjusted,8459.341899426312,2864.043347458908
2018,Mississippi,Per Student - Inflation Adjusted,5459.21325672073,1850.780752161656
2018,Missouri,Per Student - Inflation Adjusted,6976.4321015771875,2192.875855504037
2018,Montana,Per Student - Inflation Adjusted,7060.830905638743,2204.2085204720074
2018,Nebraska,Per Student - Inflation Adjusted,7622.383636348065,2811.9317517324484
2018,Nevada,Per Student - Inflation Adjusted,5714.441875981082,2378.698382087723
2018,New Hampshire,Per Student - Inflation Adjusted,9367.33409452246,4535.782508891455
2018,New Jersey,Per Student - Inflation Adjusted,11100.682309239253,5770.908201155436
2018,New Mexico,Per Student - Inflation Adjusted,5879.776437352774,2110.9032578491647
2018,New York,Per Student - Inflation Adjusted,13214.48872005368,7073.625515492793
2018,North Carolina,Per Student - Inflation Adjusted,6087.973978575876,2146.9230914253126
2018,North Dakota,Per Student - Inflation Adjusted,8585.52536938075,3183.981172634268
2018,Ohio,Per Student - Inflation Adjusted,7789.55340512994,3041.6540985122806
2018,Oklahoma,Per Student - Inflation Adjusted,4639.497648575452,1664.968593981417
2018,Oregon,Per Student - Inflation Adjusted,6433.179602952467,3711.5359084396778
2018,Pennsylvania,Per Student - Inflation Adjusted,8535.74666442995,5514.725688777926
2018,Rhode Island,Per Student - Inflation Adjusted,9847.899225904408,4557.32805125508
2018,South Carolina,Per Student - Inflation Adjusted,6394.0285115352135,2533.6852768189447
2018,South Dakota,Per Student - Inflation Adjusted,6273.257348180299,1838.4838256730804
2018,Tennessee,Per Student - Inflation Adjusted,5926.714199758998,1954.5269970559964
2018,Texas,Per Student - Inflation Adjusted,6788.867683214343,1214.4407273864865
2018,United States,Per Student - Inflation Adjusted,7484.286870832602,3201.7111425292633
2018,Utah,Per Student - Inflation Adjusted,4527.7055226059565,2132.29327416108
2018,Vermont,Per Student - Inflation Adjusted,11181.016699149443,5045.513959170842
2018,Virginia,Per Student - Inflation Adjusted,7736.207969393245,3267.3846099648777
2018,Washington,Per Student - Inflation Adjusted,8074.0935009359955,3137.7380932590177
2018,West Virginia,Per Student - Inflation Adjusted,6421.732885546576,3409.6909472799703
2018,Wisconsin,Per Student - Inflation Adjusted,6985.794769890159,3008.827733197921
2018,Wyoming,Per Student - Inflation Adjusted,9764.143262856589,4406.592201937279
2018,Alabama,Total - Inflation Adjusted,4168518106.1805935,1684091040.4593933
2018,Alaska,Total - Inflation Adjusted,1155374006.6275342,679775340.4968735
2018,Arizona,Total - Inflation Adjusted,4662386936.025858,1507841660.7786596
2018,Arkansas,Total - Inflation Adjusted,2946325960.3768563,836026143.6083286
2018,California,Total - Inflation Adjusted,45421339854.75241,19678495660.135853
2018,Colorado,Total - Inflation Adjusted,5779512939.176404,1806646606.0475996
2018,Connecticut,Total - Inflation Adjusted,5734255894.968998,3110618497.202088
2018,Delaware,Total - Inflation Adjusted,1046593901.8594978,563215822.6222789
2018,Florida,Total - Inflation Adjusted,15218664817.017387,4863100563.64065
2018,Georgia,Total - Inflation Adjusted,11414033087.704502,4614646659.192807
2018,Hawaii,Total - Inflation Adjusted,1510692971.726685,758747322.1940784
2018,Idaho,Total - Inflation Adjusted,1355951808.1571665,487292151.53859943
2018,Illinois,Total - Inflation Adjusted,15761154201.148382,11468195553.63285
2018,Indiana,Total - Inflation Adjusted,5857273891.350956,3164903310.2911153
2018,Iowa,Total - Inflation Adjusted,3960828616.726413,1330686082.636626
2018,Kansas,Total - Inflation Adjusted,3513819786.2615185,1165177332.0870185
2018,Kentucky,Total - Inflation Adjusted,4380516704.107499,2386647837.010819
2018,Louisiana,Total - Inflation Adjusted,4085747141.4602737,2131241918.051517
2018,Maine,Total - Inflation Adjusted,1577522516.14668,633336298.2964677
2018,Maryland,Total - Inflation Adjusted,9623672132.95168,3573761600.271428
2018,Massachusetts,Total - Inflation Adjusted,9985439208.154747,3992414920.9884677
2018,Michigan,Total - Inflation Adjusted,8195087584.965028,5554286332.131349
2018,Minnesota,Total - Inflation Adjusted,6953047204.4419985,2354065129.1774726
2018,Mississippi,Total - Inflation Adjusted,2602344844.4473996,882248486.1766845
2018,Missouri,Total - Inflation Adjusted,6210044302.882745,1951980517.1693234
2018,Montana,Total - Inflation Adjusted,1035117116.0836089,323136477.63887286
2018,Nebraska,Total - Inflation Adjusted,2465009119.7449737,909354603.3091323
2018,Nevada,Total - Inflation Adjusted,2556578711.630728,1064201524.5938141
2018,New Hampshire,Total - Inflation Adjusted,1603200904.124426,776290660.8270211
2018,New Jersey,Total - Inflation Adjusted,15031113877.579025,7814226057.973291
2018,New Mexico,Total - Inflation Adjusted,1870310676.895114,671459880.9320863
2018,New York,Total - Inflation Adjusted,34128640934.710022,18268834485.28099
2018,North Carolina,Total - Inflation Adjusted,8841034972.374527,3117794469.2280097
2018,North Dakota,Total - Inflation Adjusted,960565184.7760159,356230347.7621744
2018,Ohio,Total - Inflation Adjusted,12365527993.144762,4828470096.126449
2018,Oklahoma,Total - Inflation Adjusted,3088895655.1395125,1108508823.0454416
2018,Oregon,Total - Inflation Adjusted,3722218474.5114985,2147486095.7325044
2018,Pennsylvania,Total - Inflation Adjusted,13401648770.682077,8658458792.91021
2018,Rhode Island,Total - Inflation Adjusted,1312636765.915452,607450542.2497747
2018,South Carolina,Total - Inflation Adjusted,4795729788.560703,1900345868.0014427
2018,South Dakota,Total - Inflation Adjusted,862610730.047374,252802412.8536683
2018,Tennessee,Total - Inflation Adjusted,5932399195.369188,1956398493.8782458
2018,Texas,Total - Inflation Adjusted,34681878205.85455,6204132239.237057
2018,United States,Total - Inflation Adjusted,363710049725.0026,155591689925.34802
2018,Utah,Total - Inflation Adjusted,2683123002.0251355,1263596291.290102
2018,Vermont,Total - Inflation Adjusted,970042942.3672528,437738440.942605
2018,Virginia,Total - Inflation Adjusted,9989298327.917856,4218971794.1958194
2018,Washington,Total - Inflation Adjusted,8927277278.569025,3469298898.698875
2018,West Virginia,Total - Inflation Adjusted,1748418689.1275392,928343297.3826377
2018,Wisconsin,Total - Inflation Adjusted,5951512310.284062,2563351352.762547
2018,Wyoming,Total - Inflation Adjusted,914382242.14076,412664530.8858407
2019,Alabama,Per Student - Inflation Adjusted,5721.589302663437,2284.4402478448433
2019,Alaska,Per Student - Inflation Adjusted,8812.291823067966,5186.28552214065
2019,Arizona,Per Student - Inflation Adjusted,5239.150516425507,1700.8428118973407
2019,Arkansas,Per Student - Inflation Adjusted,6131.232057186284,1738.8458756213327
2019,California,Per Student - Inflation Adjusted,7927.118083251406,4129.737367722714
2019,Colorado,Per Student - Inflation Adjusted,6855.108644955386,2377.6752435301673
2019,Connecticut,Per Student - Inflation Adjusted,11778.643767945794,6374.935211085927
2019,Delaware,Per Student - Inflation Adjusted,8801.432353642424,4809.790053619241
2019,Florida,Per Student - Inflation Adjusted,5364.476310909038,1735.3005483720215
2019,Georgia,Per Student - Inflation Adjusted,6599.895875658982,2798.8479305113756
2019,Hawaii,Per Student - Inflation Adjusted,8482.464645043223,4649.8439861682255
2019,Idaho,Per Student - Inflation Adjusted,4819.6946211495515,1736.3265599828537
2019,Illinois,Per Student - Inflation Adjusted,8183.610827428649,5475.854442603731
2019,Indiana,Per Student - Inflation Adjusted,5803.406109729203,3144.9389163474298
2019,Iowa,Per Student - Inflation Adjusted,7669.893924856538,2605.0434799028976
2019,Kansas,Per Student - Inflation Adjusted,7268.2967267275435,2100.1441820654636
2019,Kentucky,Per Student - Inflation Adjusted,6414.218249690758,3476.88922730944
2019,Louisiana,Per Student - Inflation Adjusted,6322.364814194278,3276.8779143819675
2019,Maine,Per Student - Inflation Adjusted,8979.308227956004,3637.0384653764627
2019,Maryland,Per Student - Inflation Adjusted,9148.650936397313,3983.8608654301393
2019,Massachusetts,Per Student - Inflation Adjusted,11244.00029192503,4565.904046165192
2019,Michigan,Per Student - Inflation Adjusted,6284.778250233099,4169.680710829567
2019,Minnesota,Per Student - Inflation Adjusted,8522.407988150075,2916.2094368474563
2019,Mississippi,Per Student - Inflation Adjusted,5525.052207269673,1876.6057118044528
2019,Missouri,Per Student - Inflation Adjusted,6939.292389697625,2225.8356836578055
2019,Montana,Per Student - Inflation Adjusted,7079.287102656816,2227.400097401054
2019,Nebraska,Per Student - Inflation Adjusted,7593.796370631351,2819.906564860436
2019,Nevada,Per Student - Inflation Adjusted,5613.543169071248,2342.150861321453
2019,New Hampshire,Per Student - Inflation Adjusted,9424.739486488374,4568.890654220487
2019,New Jersey,Per Student - Inflation Adjusted,11193.817149771452,6136.392590832846
2019,New Mexico,Per Student - Inflation Adjusted,6082.897767638368,2146.609301946121
2019,New York,Per Student - Inflation Adjusted,13573.940599224497,7194.576268709632
2019,North Carolina,Per Student - Inflation Adjusted,6217.447508088588,2284.9684914464597
2019,North Dakota,Per Student - Inflation Adjusted,8565.358256373822,3164.6972587540495
2019,Ohio,Per Student - Inflation Adjusted,7926.528888464987,3103.7054398289365
2019,Oklahoma,Per Student - Inflation Adjusted,5233.979824248145,1807.893409471098
2019,Oregon,Per Student - Inflation Adjusted,6544.7960045980535,3777.795068145677
2019,Pennsylvania,Per Student - Inflation Adjusted,8580.839857313507,5571.86271719754
2019,Rhode Island,Per Student - Inflation Adjusted,9940.93507057576,4704.659418366745
2019,South Carolina,Per Student - Inflation Adjusted,6362.744974125544,2629.6271244396685
2019,South Dakota,Per Student - Inflation Adjusted,6229.353306186562,1808.2083239259077
2019,Tennessee,Per Student - Inflation Adjusted,5933.658791650888,1993.6827792781246
2019,Texas,Per Student - Inflation Adjusted,6765.154854718565,1215.285356703713
2019,United States,Per Student - Inflation Adjusted,7617.3133694340895,3351.096140409095
2019,Utah,Per Student - Inflation Adjusted,4676.936787812675,2174.392883684992
2019,Vermont,Per Student - Inflation Adjusted,11441.725935422428,5249.979510258647
2019,Virginia,Per Student - Inflation Adjusted,7891.756237535496,3259.334131689817
2019,Washington,Per Student - Inflation Adjusted,8793.437589902573,3343.1216937308445
2019,West Virginia,Per Student - Inflation Adjusted,6671.462725147227,3446.088561922874
2019,Wisconsin,Per Student - Inflation Adjusted,7017.218479466869,3101.7346848536745
2019,Wyoming,Per Student - Inflation Adjusted,9564.713882385962,4301.010197016086
2019,Alabama,Total - Inflation Adjusted,4228931357.575505,1688471753.0887127
2019,Alaska,Total - Inflation Adjusted,1154084272.0441139,679211559.546261
2019,Arizona,Total - Inflation Adjusted,4896429115.2559185,1589585566.7191715
2019,Arkansas,Total - Inflation Adjusted,2922378712.6024895,828799988.9932723
2019,California,Total - Inflation Adjusted,45127436418.046616,23509710056.888294
2019,Colorado,Total - Inflation Adjusted,6100268855.306912,2115856381.6543162
2019,Connecticut,Total - Inflation Adjusted,5733952234.647424,3103377319.2840858
